SaleKey,CityKey,CustomerKey,BillToCustomerKey,StockItemKey,InvoiceDateKey,DeliveryDateKey,SalespersonKey,WWIInvoiceID,Description,Package,Quantity,UnitPrice,TaxRate,TotalExcludingTax,TaxAmount,Profit,TotalIncludingTax,TotalDryItems,TotalChillerItems,LineageKey,ProductId
7447681,64853,302,202,192,2019-10-01,2019-10-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7448461,64853,302,202,192,2019-10-01,2019-10-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7472581,64853,302,202,192,2019-10-04,2019-10-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7474261,64853,302,202,192,2019-10-04,2019-10-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7884361,64853,302,202,192,2019-11-14,2019-11-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7885201,64853,302,202,192,2019-11-14,2019-11-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7885981,64853,302,202,192,2019-11-14,2019-11-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7915021,64853,302,202,192,2019-11-17,2019-11-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7915861,64853,302,202,192,2019-11-17,2019-11-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7916641,64853,302,202,192,2019-11-17,2019-11-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7889341,64853,302,202,192,2019-11-15,2019-11-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7890361,64853,302,202,192,2019-11-15,2019-11-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7476061,64853,302,202,192,2019-10-04,2019-10-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7921861,64853,302,202,192,2019-11-18,2019-11-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7477681,64853,302,202,192,2019-10-04,2019-10-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7478401,64853,302,202,192,2019-10-04,2019-10-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
7480201,64853,302,202,192,2019-10-05,2019-10-06,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
4321,64853,302,202,207,2018-05-26,2018-05-27,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-05-27,2018-05-28,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-05-28,2018-05-29,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-05-29,2018-05-30,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-05-30,2018-05-31,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-05-31,2018-06-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-06-01,2018-06-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-03,2018-11-04,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-04,2018-11-05,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-05,2018-11-06,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-06,2018-11-07,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-07,2018-11-08,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-08,2018-11-09,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-09,2018-11-10,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-10,2018-11-11,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-11,2018-11-12,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-12,2018-11-13,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-13,2018-11-14,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-14,2018-11-15,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-15,2018-11-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-16,2018-11-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-17,2018-11-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-18,2018-11-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-19,2018-11-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-20,2018-11-21,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-11-21,2018-11-22,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-01-31,2018-02-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-02-01,2018-02-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-02-02,2018-02-03,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-02-03,2018-02-04,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-02-04,2018-02-05,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-02-05,2018-02-06,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-02-06,2018-02-07,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-09-26,2018-09-27,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-09-27,2018-09-28,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-09-28,2018-09-29,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-09-29,2018-09-30,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-09-30,2018-10-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-01,2018-10-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-02,2018-10-03,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-03,2018-10-04,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-04,2018-10-05,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-05,2018-10-06,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-06,2018-10-07,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-07,2018-10-08,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-08,2018-10-09,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-09,2018-10-10,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-10,2018-10-11,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-11,2018-10-12,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-12,2018-10-13,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-13,2018-10-14,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-14,2018-10-15,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-15,2018-10-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-16,2018-10-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-17,2018-10-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-18,2018-10-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4321,64853,302,202,207,2018-10-19,2018-10-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
6382921,64853,302,202,207,2019-06-16,2019-06-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6383881,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6383941,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6384841,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6385681,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6386461,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6387301,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6391441,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6393061,64853,302,202,207,2019-06-17,2019-06-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6393901,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6393961,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6394801,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6395641,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6396481,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6397261,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6398101,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6402301,64853,302,202,207,2019-06-18,2019-06-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7253161,64853,302,202,207,2019-09-12,2019-09-13,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7254001,64853,302,202,207,2019-09-12,2019-09-13,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7300861,64853,302,202,207,2019-09-17,2019-09-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8173381,64853,302,202,207,2019-12-13,2019-12-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7237201,64853,302,202,207,2019-09-10,2019-09-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8124301,64853,302,202,207,2019-12-08,2019-12-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8125141,64853,302,202,207,2019-12-08,2019-12-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8125981,64853,302,202,207,2019-12-08,2019-12-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7205941,64853,302,202,207,2019-09-07,2019-09-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7206781,64853,302,202,207,2019-09-07,2019-09-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8161141,64853,302,202,207,2019-12-12,2019-12-13,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8194321,64853,302,202,207,2019-12-15,2019-12-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7610041,64853,302,202,207,2019-10-18,2019-10-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7290601,64853,302,202,207,2019-09-16,2019-09-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7290661,64853,302,202,207,2019-09-16,2019-09-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7291561,64853,302,202,207,2019-09-16,2019-09-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7295941,64853,302,202,207,2019-09-16,2019-09-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8133361,64853,302,202,207,2019-12-09,2019-12-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8136781,64853,302,202,207,2019-12-09,2019-12-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8136841,64853,302,202,207,2019-12-09,2019-12-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8137741,64853,302,202,207,2019-12-09,2019-12-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8171581,64853,302,202,207,2019-12-13,2019-12-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8171641,64853,302,202,207,2019-12-13,2019-12-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8172481,64853,302,202,207,2019-12-13,2019-12-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7303741,64853,302,202,207,2019-09-17,2019-09-18,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8140321,64853,302,202,207,2019-12-09,2019-12-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8141221,64853,302,202,207,2019-12-10,2019-12-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8141281,64853,302,202,207,2019-12-10,2019-12-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8142181,64853,302,202,207,2019-12-10,2019-12-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8175781,64853,302,202,207,2019-12-13,2019-12-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8176621,64853,302,202,207,2019-12-13,2019-12-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8223061,64853,302,202,207,2019-12-18,2019-12-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8143081,64853,302,202,207,2019-12-10,2019-12-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8144041,64853,302,202,207,2019-12-10,2019-12-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8144821,64853,302,202,207,2019-12-10,2019-12-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8226361,64853,302,202,207,2019-12-18,2019-12-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8226421,64853,302,202,207,2019-12-18,2019-12-19,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8130721,64853,302,202,207,2019-12-09,2019-12-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8152441,64853,302,202,207,2019-12-11,2019-12-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
8241601,64853,302,202,207,2019-12-20,2019-12-21,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
7904521,64853,302,202,192,2019-11-16,2019-11-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8293381,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8291641,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8292541,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8316901,64853,302,202,192,2019-12-27,2019-12-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8318641,64853,302,202,192,2019-12-27,2019-12-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8268721,64853,302,202,192,2019-12-22,2019-12-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8269501,64853,302,202,192,2019-12-22,2019-12-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8295841,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8296681,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8297521,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8270281,64853,302,202,192,2019-12-22,2019-12-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8271181,64853,302,202,192,2019-12-23,2019-12-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8272081,64853,302,202,192,2019-12-23,2019-12-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8298301,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8319421,64853,302,202,192,2019-12-27,2019-12-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8320201,64853,302,202,192,2019-12-27,2019-12-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8321101,64853,302,202,192,2019-12-27,2019-12-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8276221,64853,302,202,192,2019-12-23,2019-12-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8300821,64853,302,202,192,2019-12-25,2019-12-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
8301781,64853,302,202,192,2019-12-26,2019-12-27,9,242,DBA joke mug - two types of DBAs (White),Each,2,4.33,15.000,8.67,1.30,2.84,9.97,2,0,11,30
